speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position,similarity_score,word_count_diff
General debate,A_60_PV.10_E, 2005-09-17 ,Machimura,Japan,Nobutaka  Machimura,JPN,Minister for Foreign Affairs of Japan. Mr. Machimura (Japan): I should like,0.9918657521933665,0
General debate,A_60_PV.10_E, 2005-09-17 ,Freivalds,Sweden,Laila  Freivalds,SWE,Minister for Foreign Affairs of Sweden. Ms. Freivalds (Sweden): A small boy on the run remains vividly in my mind today,0.9986814773031912,0
General debate,A_60_PV.10_E, 2005-09-17 ,Al-Jaafari,Iraq,Ibrahim  Al-Jaafari,IRQ,Prime Minister of the Republic of Iraq ,0.9975330566252243,0
General debate,A_60_PV.10_E, 2005-09-17 ,Proust,Monaco,Jean-Paul  Proust,MCO,Secretary of State of the Principality of Monaco ,0.9875191005825492,-297
General debate,A_60_PV.10_E, 2005-09-17 ,Zia,Bangladesh,Begum Khaleda  Zia,BGD,Prime Minister of the People(cid:146)s Republic of Bangladesh ,0.9972498791901921,0
General debate,A_60_PV.10_E, 2005-09-17 ,Obiang Nguema Mbasogo,Equatorial Guinea,Teodoro  Obiang Nguema Mbasogo,GNQ,President of the Republic of Equatorial Guinea ,0.9970721433332248,1
General debate,A_60_PV.10_E, 2005-09-17 ,Vázquez,Uruguay,Tabaré  Vázquez,URY,President of the Eastern Republic of Uruguay no reason whatsoever to give up the hope of a utopia,BUG,BUG
General debate,A_60_PV.10_E, 2005-09-17 ,Ahmed,Somalia,Abdullahi Yusuf  Ahmed,SOM,President of the Transitional Federal Government of the Somali Democratic Republic ,0.9939814352574547,-219
General debate,A_60_PV.10_E, 2005-09-17 ,Gasparovic,Slovakia,Ivan  Gasparovic,SVK,,0.29263015297344896,-2188
General debate,A_60_PV.10_E, 2005-09-17 ,Pohamba,Namibia,Hifikepunye  Pohamba,NAM,President of the Republic of Namibia ,0.9976544414433243,0
General debate,A_60_PV.10_E, 2005-09-17 ,Duarte Frutos,Paraguay,Nicanor  Duarte Frutos,PRY,President of the Republic of Paraguay ,0.9973871908747363,-1
General debate,A_60_PV.10_E, 2005-09-17 ,Kibaki,Kenya,Mwai  Kibaki,KEN,President of the Republic of Kenya ,0.9981867212101133,1
General debate,A_60_PV.10_E, 2005-09-17 ,Hassanal Bolkiah,Brunei Darussalam,Sultan of Brunei Darussalam  Hassanal Bolkiah,BRN,,0.8168235960491508,2351
General debate,A_60_PV.10_E, 2005-09-17 ,Mbeki,South Africa,Thabo  Mbeki,ZAF,President of the Republic of South Africa ,0.9822737945577745,1
General debate,A_60_PV.10_E, 2005-09-17 ,Ahmadinejad,Iran,Mahmoud  Ahmadinejad,IRN,President of the Islamic Republic of Iran We acknowledge with appreciation the valuable contribution made by the Secretary-General and his team to the ongoing reform process,0.9942143572375179,0
General debate,A_60_PV.10_E, 2005-09-17 ,Kumaratunga,Sri Lanka,Chandrika  Kumaratunga,LKA,President of the Democratic Socialist Republic of Sri Lanka ,0.9946542354334953,89
General debate,A_60_PV.11_E, 2005-09-18 ,Tarasyuk,Ukraine,Boris  Tarasyuk,UKR,Minister for Foreign Affairs of Ukraine. Mr. Tarasyuk (Ukraine): At the outset I wish to express my congratulations to you,0.9989991189865507,-10
General debate,A_60_PV.11_E, 2005-09-18 ,Tokaev,Kazakhstan,Kasymzhomart  Tokaev,KAZ,Minister for Foreign Affairs of the Republic of Kazakhstan. Mr. Tokaev (Kazakhstan): We can safely claim that the United Nations summit that has just been concluded will have far-reaching implications for our Organization. Its outcome has prepared the ground for the most radical reform in the entire history of the United Nations. An effective response by the family of nations to global challenges and threats is the ultimate goal of its confidence that the United Nations,0.9989724837717938,3
General debate,A_60_PV.11_E, 2005-09-18 ,Menezes,Sao Tome and Principe,Fradique Bandeira Melo de  Menezes,STP,President of the Democratic Republic of Sao Tome and Principe ,0.9976516952671989,20
General debate,A_60_PV.11_E, 2005-09-18 ,Papadopoulos,Cyprus,Tassos  Papadopoulos,CYP,President of the Republic of Cyprus address by the President of the Republic of Cyprus. Mr. Tassos Papadopoulos,0.9990657404175004,18
General debate,A_60_PV.11_E, 2005-09-18 ,Mwanawasa,Zambia,Levy Patrick  Mwanawasa,ZMB,President and Minister for Defence of the Republic of Zambia address by the President of the Republic of Zambia. ,0.9976428353354949,57
General debate,A_60_PV.11_E, 2005-09-18 ,Toledo Manrique,Peru,Alejandro  Toledo Manrique,PER,President of the Republic of Peru address by the President of the Republic of Peru. ,0.9985634535349484,20
General debate,A_60_PV.11_E, 2005-09-18 ,Mugabe,Zimbabwe,Robert Gabriel  Mugabe,ZWE,President of the Republic of Zimbabwe ,0.999058568904492,19
General debate,A_60_PV.11_E, 2005-09-18 ,Scotty,Nauru,Ludwig  Scotty,NRU,M. P.,0.9983871815742673,20
General debate,A_60_PV.11_E, 2005-09-18 ,Palacio,Ecuador,Alfredo  Palacio,ECU,President of the Republic of Ecuador address by the President of the Republic of Ecuador. ,0.997858213037662,75
General debate,A_60_PV.12_E, 2005-09-18 ,Pabriks,Latvia,Artis  Pabriks,LVA,Minister for Foreign Affairs of Latvia. Mr. Pabriks (Latvia): Today,0.9995652926577099,0
General debate,A_60_PV.12_E, 2005-09-18 ,Murigande,Rwanda,Charles  Murigande,RWA,Minister for Foreign Affairs and Regional Cooperation of Rwanda. Mr. Murigande (Rwanda): Allow me to begin by congratulating the President of the General Assembly at its fifty-ninth session,0.9999089915685245,-1
General debate,A_60_PV.12_E, 2005-09-18 ,Namaliu,Papua New Guinea,Rabbie  Namaliu,PNG,Minister and Immigration of Papua New Guinea. for Foreign Affairs Sir Rabbie L. Namaliu (Papua New Guinea): I bring greetings and congratulations to the President of the General Assembly from the Government and the people of Papua New Guinea on the occasion of the sixtieth anniversary of the United Nations. I pledge my delegations support in the discharge of his noble responsibilities. I would like to commend again His Excellency Mr. Jean Ping,0.9991764580670527,1
General debate,A_60_PV.12_E, 2005-09-18 ,Bielsa,Argentina,Rafael Antonio  Bielsa,ARG,Minister for Foreign Affairs,0.9998509868496673,0
General debate,A_60_PV.12_E, 2005-09-18 ,Mammadyarov,Azerbaijan,Elmar Maharram oglu  Mammadyarov,AZE,Minister for Foreign Affairs of Azerbaijan. Mr. Mammadyarov (Azerbaijan): At the outset I would like to congratulate you,0.999824809026719,0
General debate,A_60_PV.12_E, 2005-09-18 ,Oskanian,Armenia,Vartan  Oskanian,ARM,Minister for Foreign Affairs of Armenia. Mr. Oskanian (Armenia): Let me first welcome you,0.9998298809157538,0
General debate,A_60_PV.12_E, 2005-09-18 ,Suphamongkhon,Thailand,Kantathi  Suphamongkhon,THA,Minister for Foreign Affairs of Thailand. Mr. Suphamongkhon (Thailand): On behalf of the delegation of Thailand,0.9997350587918113,0
General debate,A_60_PV.12_E, 2005-09-18 ,Douste-Blazy,France,Philippe  Douste-Blazy,FRA,Minister for Foreign Affairs of France. Mr. Douste-Blazy (France) (spoke in French): Speaking for the first time from this rostrum,0.9990053153362514,0
General debate,A_60_PV.12_E, 2005-09-18 ,Ban,Republic of Korea,1944-   Ki-moon Ban,KOR,the International Monetary Fund,0.9289002014751413,-1267
General debate,A_60_PV.12_E, 2005-09-18 ,Lavrov,Russian Federation,Sergei Viktorovich  Lavrov,RUS,Minister for Foreign Affairs of the Russian Federation. 10 Mr. Lavrov (Russian Federation) (spoke in Russian): In no way can todays discussion be called routine. We are faced with summing up the preliminary results of the large-scale United Nations reforms that have been launched and designating the main thrust for the work of the entire system of United Nations institutions in implementing the outcome document of the 2005 world summit. We propose to structure the work of the sixtieth session of the General Assembly in such a manner as to facilitate the broadest possible agreement on a number of conceptual issues related to strengthening the United Nations that will,0.9998347516756458,0
General debate,A_60_PV.12_E, 2005-09-18 ,Fini,Italy,Gianfranco  Fini,ITA,Deputy Prime Minister and Minister for Foreign Affairs of Italy. Mr. Fini (Italy) (spoke in French): Allow me at the outset to express my heartfelt congratulations to you,0.9996972362243852,0
General debate,A_60_PV.12_E, 2005-09-18 ,Malielegaoi,Samoa,Tuilaepa Sailele  Malielegaoi,WSM,Prime Minister and Minister for Foreign Affairs and Trade of the Independent State of Samoa ,0.999860500791874,0
General debate,A_60_PV.12_E, 2005-09-18 ,Rodriguez Veltzé,Bolivia,Eduardo  Rodriguez Veltzé,BOL,President of the Republic of Bolivia ,0.9990624475291373,-1
General debate,A_60_PV.12_E, 2005-09-18 ,Saca González,El Salvador,Eliás Antonio  Saca González,SLV,President of the Republic of El Salvador ,0.9973242399948302,77
General debate,A_60_PV.14_E, 2005-09-19 ,Al-Rumaihi,Qatar,Mohammed Abdulla  Al-Rumaihi,QAT,Deputy Minister for Foreign Affairs of Qatar. Mr. Al-Rumaihi (Qatar) (spoke in Arabic): It gives me great pleasure at the outset to extend to you,0.9998846254490827,0
General debate,A_60_PV.14_E, 2005-09-19 ,Rodríguez Araque,Venezuela,Ali  Rodríguez Araque,VEN,Minister for Foreign Affairs of the Bolivarian Republic of Venezuela. Mr. Rodriguez Araque (Venezuela) (spoke in Spanish): At the end of the first five years of the third millennium,0.9995522032869855,0
General debate,A_60_PV.14_E, 2005-09-19 ,Caldera Cardenal,Nicaragua,Norman José  Caldera Cardenal,NIC,Minister for Foreign Affairs of Nicaragua. Mr. Caldera Cardenal (Nicaragua) (spoke in Spanish): ,0.99962852335158,0
General debate,A_60_PV.14_E, 2005-09-19 ,Rupel,Slovenia,Dimitrij  Rupel,SVN,Minister for Foreign Affairs of Slovenia. Mr. Rupel (Slovenia) (spoke in Slovenian; English text provided by the delegation): Allow me at the outset to congratulate you,0.9998030775707119,0
General debate,A_60_PV.14_E, 2005-09-19 ,Wirajuda,Indonesia,Hassan  Wirajuda,IDN,Minister for Foreign Affairs of Indonesia. Mr. Wirajuda (Indonesia): We live in an age of unpredictable threats,0.9998568306908453,-1
General debate,A_60_PV.14_E, 2005-09-19 ,Singh,India,Natwar  Singh,IND,Minister for External Affairs of India. We to synthesize those ideas Mr. Singh are united (India): Your election,0.9991871203797374,-6
General debate,A_60_PV.14_E, 2005-09-19 ,Amaral,Portugal,Diogo Freitas do  Amaral,PRT,Minister for Foreign Affairs of Portugal and former President of the General Assembly. Mr. Freitas do Amaral (Portugal) (spoke in Portuguese; English text provided by the delegation): I am returning to the Assembly Hall after 10 years. In September 1995,0.9994093636379282,0
General debate,A_60_PV.14_E, 2005-09-19 ,Molyviatis,Greece,Petros  Molyviatis,GRC,Minister for Foreign Affairs of Greece. Mr. Molyviatis (Greece): Let me begin,0.9995814356091773,0
General debate,A_60_PV.14_E, 2005-09-19 ,Abdallah,Tunisia,Abdelwaheb  Abdallah,TUN,Minister Affairs of Tunisia. Mr. Abdallah (Tunisia) (spoke in Arabic): It is my distinct pleasure to express to you and to your friendly country,0.9998403634699028,0
General debate,A_60_PV.14_E, 2005-09-19 ,Ahern,Ireland,Dermot  Ahern,IRL,Minister for Foreign Affairs of Ireland. 16 Mr. Ahern (Ireland): Sixty years ago,0.9996525073504795,-1
General debate,A_60_PV.14_E, 2005-09-19 ,Asselborn,Luxembourg,Jean  Asselborn,LUX,the outgoing President of the General Assembly,0.9999274904325248,0
General debate,A_60_PV.14_E, 2005-09-19 ,Mosisili,Lesotho,Pakalitha Bethuel  Mosisili,LSO,Prime Minister and Minister for Defence and Public Service of the Kingdom of Lesotho ,0.9997844398945575,0
General debate,A_60_PV.14_E, 2005-09-19 ,Toafa,Tuvalu,Maatia  Toafa,TUV,Prime Minister,0.9993722942456943,0
General debate,A_60_PV.14_E, 2005-09-19 ,Alexandre,Haiti,Boniface  Alexandre,HTI,Interim President of the Republic of Haiti ,0.9995723189328006,0
General debate,A_60_PV.14_E, 2005-09-19 ,Jammeh,Gambia,A.J.J.  Jammeh,GMB,President of the Republic of the Gambia ,0.7537059126600748,-1893
General debate,A_60_PV.14_E, 2005-09-19 ,Mutharika,Malawi,Bingu Wa  Mutharika,MWI,President of the Republic of Malawi ,0.9967745345220143,77
General debate,A_60_PV.15_E, 2005-09-20 ,Ayeva,Togo,Zarifou  Ayeva,TGO,Minister of State,0.9994666173676469,0
General debate,A_60_PV.15_E, 2005-09-20 ,Briz Gutiérrez,Guatemala,José Alberto  Briz Gutiérrez,GTM,,0.9998762039537674,0
General debate,A_60_PV.15_E, 2005-09-20 ,Nazarov,Tajikistan,Talbak  Nazarov,TJK,Minister for Foreign Affairs of Tajikistan. Mr. Nazarov (Tajikistan) (spoke in Russian): ,0.9995664059778124,-1
General debate,A_60_PV.15_E, 2005-09-20 ,Minoves-Triquell,Andorra,Juli  Minoves-Triquell,AND,Minister for Foreign Affairs,0.9997632307480777,1
General debate,A_60_PV.15_E, 2005-09-20 ,Mindaoudou,Niger,Aichatou  Mindaoudou,NER,Minister for Foreign Affairs,0.9993524714586365,0
General debate,A_60_PV.15_E, 2005-09-20 ,Calmy-Rey,Switzerland,Micheline  Calmy-Rey,CHE,Minister for Foreign Affairs of Switzerland. like to I would (Switzerland) Mrs. Calmy-Rey in French): congratulate you,BUG,BUG
General debate,A_60_PV.15_E, 2005-09-20 ,Moratinos Cuyaubé,Spain,Miguel Angel  Moratinos Cuyaubé,ESP,Minister for Foreign Affairs and Cooperation of Spain. Mr. Moratinos Cuyaube (Spain) (spoke in Spanish): Sixty years ago at San Francisco,0.9999218077507366,0
General debate,A_60_PV.15_E, 2005-09-20 ,Bedjaoui,Algeria,Mohammed  Bedjaoui,DZA,Minister of State and Minister for Foreign Affairs of Algeria. Mr. Bedjaoui (Algeria) (spoke in French): At this crucial moment,0.9999187721697088,1
General debate,A_60_PV.15_E, 2005-09-20 ,Al-Sabah,Kuwait,Mohammad Al-Sabah Al-Salem  Al-Sabah,KWT,Minister for Foreign Affairs of the State of Kuwait. Sheikh Mohammad Al-Sabah Al-Salem Al- Sabah (Kuwait) (spoke in Arabic): A few days ago,0.9998072585364225,0
General debate,A_60_PV.15_E, 2005-09-20 ,Shalom,Israel,Silvan  Shalom,ISR,Deputy Prime Minister and Minister for Foreign Affairs of Israel. Mr. Shalom (Israel): It is my unique pleasure to praise His Excellency Ambassador Dan Gillerman,0.998701694730762,7
General debate,A_60_PV.15_E, 2005-09-20 ,Lengsavad,Lao People's Democratic Republic,Somsavat  Lengsavad,LAO,Deputy Prime Minister and Minister for Foreign Affairs of the Lao Peoples Democratic Republic. Mr. Lengsavad (Lao Peoples Democratic Republic) (spoke in Laotian; English text provided by the delegation): At the outset I would like to congratulate you upon your unanimous election as President of the sixtieth session of the General Assembly. I am confident that with your experience and diplomatic skills you will guide our deliberations to a successful outcome. I would also like to convey our great appreciation to His Excellency Mr. Jean Ping,0.9978437764095305,7
General debate,A_60_PV.15_E, 2005-09-20 ,Gomes,Guinea-Bissau,Jr.   Carlos Gomes,GNB,Jr.,0.9997973874106818,1
General debate,A_60_PV.15_E, 2005-09-20 ,Tong,Kiribati,Anote  Tong,KIR,President of the Republic of Kiribati ,0.9945431555190349,77
General debate,A_60_PV.16_E, 2005-09-20 ,Jusys,Lithuania,Oskaras  Jusys,LTU,Secretary for Foreign Affairs of Lithuania. Mr. Jusys (Lithuania): Lithuania welcomes this effort — the most extensive and ambitious ever made — to renew the United Nations. We must ensure that the summit commitments we all have undertaken are implemented and that they produce real and tangible results,0.9991754104522076,0
General debate,A_60_PV.16_E, 2005-09-20 ,Scharioth,Germany,Klaus  Scharioth,DEU,Deputy Minister for Foreign Affairs of Germany. Mr. Scharioth (Germany) (spoke in German; English text provided by the delegation): Please accept my congratulations,0.9995177481147057,0
General debate,A_60_PV.16_E, 2005-09-20 ,Zourabichvili,Georgia,Salomé  Zourabichvili,GEO,Minister for Foreign Affairs of Georgia. Mrs. Zourabichvili (Georgia) (spoke in French): I should first like to congratulate Mr. Jan Eliasson on his election as President at the sixtieth session of the General Assembly. I assure him of my delegations full support for the important work to be accomplished at this session. I would also like to extend my gratitude to His Excellency Mr. Jean Ping for his tireless efforts and vision for change he has demonstrated so amply during his presidency. (spoke in English) Our Organization is now at a turning point in its history. Sixty years after its founding,0.9992170373309123,-1
General debate,A_60_PV.16_E, 2005-09-20 ,Chan,Solomon Islands,Laurie  Chan,SLB,Minister for Foreign Affairs of the Solomon Islands. Mr. Chan (Solomon Islands): I bring warm greetings,0.8083180844247202,-1821
General debate,A_60_PV.16_E, 2005-09-20 ,Ramos-Horta,Timor-Leste,José  Ramos-Horta,TLS,Minister for Foreign Affairs and Cooperation of Timor- Leste. Mr. Ramos-Horta (Timor-Leste): Because of the constraints on our time,0.999680088828374,0
General debate,A_60_PV.16_E, 2005-09-20 ,Kaba-Sidibé,Guinea,Fatoumata  Kaba-Sidibé,GIN,Minister for Foreign Affairs of Guinea. Mrs. Kaba-Sidibe (Guinea) (spoke in French): Allow me at the outset,0.9995529201306973,-1
General debate,A_60_PV.16_E, 2005-09-20 ,Bot,Netherlands,Bernard Rudolf  Bot,NLD,Minister for Foreign Affairs of the Netherlands. Mr. Bot (Netherlands): It is my firm opinion that we achieved important results at our summit. We created a peacebuilding commission and agreed to establish a human rights council. We have good language on development,0.9993226625788445,8
General debate,A_60_PV.16_E, 2005-09-20 ,Soefo,Comoros,Aboudou  Soefo,COM,Minister of State,0.9996587390566725,0
General debate,A_60_PV.16_E, 2005-09-20 ,Berardi,San Marino,Fabio  Berardi,SMR,Minister for Foreign and Political Affairs of San Marino. Mr. Berardi (San Marino) (spoke in Italian; English text furnished by the delegation): On behalf of the Government of the Republic of San Marino,0.999776509866019,0
General debate,A_60_PV.16_E, 2005-09-20 ,Ngoupandé,Central African Republic,Jean-Paul  Ngoupandé,CAF,Minister for Foreign and Francophonie of the Central African Republic. Integration Regional Affairs,0.99955640525304,-1
